"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District"
"78146","VIDARBHA SAMAJIK UNNATI","MAHHIN/2016/67191","01-06-2016","Hindi","Weekly","SUNIL VITTHALRAO CHIRKUTE","SUNIL VITTHALRAO CHIRKUTE","Maharashtra","Nagpur"
"78147","VIDARBHA SAMAJIK UNNATI","MAHHIN/2017/75739","25-07-2018","Hindi","Daily","SUNIL VITTHALRAO CHIRKUTE","SUNIL VITTHALRAO CHIRKUTE","Maharashtra","Nagpur"
"78148","VIDARBHA SANCHAR","MAHMAR/2021/81003","24-01-2022","Marathi","Weekly","PRAMOD KHADSE","PRAMOD KHADSE","Maharashtra","Amravati"
"78149","VIDARBHA SANG E MEEL","MAHURD/2014/56985","05-09-2014","Urdu","Weekly","BASHEER KHAN USMAN KHAN","BASHEER KHAN USMAN KHAN","Maharashtra","Amravati"
"78150","VIDARBHA SANWAD NEWS","MAHHIN/2021/84758","02-06-2023","Hindi","Weekly","RIZWAN KHAN RAHEMAN KHAN","RIZWAN KHAN RAHEMAN KHAN","Maharashtra","Akola"
"78151","VIDARBHA STAR","MAHHIN/2018/76051","14-09-2018","Hindi","Weekly","DHARMENDRA HARICHAND YENCHILWAR","DHARMENDRA HARICHAND YENCHILWAR","Maharashtra","Nagpur"
"78152","VIDARBHA SWABHIMAN","MAHHIN/2010/43881","09-07-2012","Hindi","Weekly","SUBHASHCHANDRA JAMUNAPRASAD DUBE","SUBHASHCHANDRA J. DUBEY","Maharashtra","Amravati"
"78153","VIDARBHA TIGER","MAHMAR/2023/84762","05-06-2023","Marathi","Weekly","KISHOR ATMARAM INGLE","KISHOR ATMARAM INGLE","Maharashtra","Buldhana"
"78154","VIDARBHA TIMES","63958","23-03-1982","Hindi","Weekly","NIRMAL S. RANDIVE","NILKANTH BHIWAJI KOLTE","Maharashtra","Nagpur"
"78155","VIDARBHA UDAN","MAHBIL/2017/74361","04-01-2018","Marathi, Hindi","Weekly","KISHOR DEOLAL MANKAR","KISHOR DEOLAL MANKAR","Maharashtra","Akola"
"78156","VIDARBHA VANDAN","MAHMAR/2016/69796","29-12-2016","Marathi","Daily","MAHESH PRALHADJI GONDHANE","MAHESH PRALHADJI GONDHANE","Maharashtra","Buldhana"
"78157","VIDARBHA VICHAR","MAHMAR/2019/78495","26-02-2020","Marathi","Weekly","BANDU WASUDEO LABHANE","BANDU WASUDEO LABHANE","Maharashtra","Chandrapur"
"78158","VIDARBHA WATAN","MAHMAR/2016/71084","17-04-2017","Marathi","Weekly","GOPAL ANANDRAO KADUKAR","GOPAL ANANDRAO KADUKAR","Maharashtra","Nagpur"
"78159","VIDARBHA YACHIKA","MAHMAR/2011/53799","31-12-2013","Marathi","Weekly","SIDHDATHAR AKILADU BODILE","SIDHDATHAR AKHADU BODILE","Maharashtra","Nagpur"
"78160","VIDARBHA YODDHA","MAHMAR/2016/68295","16-08-2016","Marathi","Weekly","GANESH PRATAP SOLANKI","GANESH PRATAP SOLANKI","Maharashtra","Buldhana"
"78161","VIDARBHA YUG","MAHMUL/2023/89696","19-10-2024","MULTILINGUAL","Weekly","DIPAK MANIKRAO TAJANE","DIPAK MANIK TAJANE","Maharashtra","Akola"
"78162","VIDARBHACHA AWAZ VIDARBHA MAZA","MAHMAR/2013/51439","14-08-2013","Marathi","Weekly","HARSHAL SHANKARRAO KALE","HARSHAL SHANKARRAO KALE","Maharashtra","Wardha"
"78163","VIDARBHACHA LOKMANAS","MHMAR/26/A3376","11-05-2026","Marathi","Weekly","GANESH GOPALRAO SHENDE","GANESH GOPALRAO SHENDE","Maharashtra","Wardha"
"78164","VIDARBHACHI MAHITHI","MAHMAR/2024/91027","08-07-2025","Marathi","Weekly","PRAFUL UTTAMRAO GODE","PRAFUL UTTAMRAO GODE","Maharashtra","Yavatmal"
"78165","VIDARBHANAMA","MAHMAR/2013/60077","06-02-2015","Marathi","Weekly","CHANDRASHEKHAR WAMANRAO BHENDE","CHANDRASHEKHAR WAMANRAO BHENDE","Maharashtra","Wardha"
"78166","VIDARBHANEETI","MHMAR/26/A5686","02-07-2026","Marathi","Weekly","RAHUL LAXMANRAO MOHOD","RAHUL LAXMANRAO MOHOD","Maharashtra","Amravati"
"78167","VIDARBHAPATH","MAHBIL/2015/75758","26-07-2018","Marathi, Hindi","Weekly","VIJAY BALKRISHNA KATORE","VIJAY BALKRISHNA KATORE","Maharashtra","Nagpur"
"78168","VIDARBHAWASI","MAHBIL/2018/80996","25-01-2022","Marathi, Hindi","Weekly","LAKHAN DINADAYAL CHAVHAN","LAKHAN DINADAYAL CHAVHAN","Maharashtra","Nagpur"
"78169","VIDDHATA KA PATH","MPHIN/2010/35187","23-07-2012","Hindi","Weekly","ISHRAT JAVED","ISHRAT JAVED","Madhya Pradesh","Bhopal"
"78170","VIDEO JOURNALISTS MIRROR","UPHIN/2016/67895","20-07-2016","Hindi","Weekly","MOHD. SALIM","MOHD.SALIM","Uttar Pradesh","Lucknow"
"78171","VIDESH YATRA NEWS","PBPUN/26/A5680","02-07-2026","Punjabi","Monthly","PREETY SHARMA","PREETY SHARMA","Punjab","Amritsar"
"78172","VIDHAN BODHANI","61366","29-07-2014","English, HINDI","Quarterly","VINOD KUMAR MISHRA","RAJASTHAN VIDHAN SABHA SACHIVALAYA","Rajasthan","Jaipur"
"78173","VIDHAN KESARI","UPHIN/2012/47972","12-02-2013","Hindi","Daily","Vinesh Thakur","MANJESH KUMAR","Uttar Pradesh","Lucknow"
"78174","VIDHAN KESARI","UAHIN/26/A4845","08-06-2026","Hindi","Daily","Vinesh Thakur","Manjesh Kumar","Uttarakhand","Dehradun"
"78175","VIDHAN KESARI","UPHIN/2007/21362","12-10-2007","Hindi","Daily","VINESH THAKUR","MANJESH KUMAR","Uttar Pradesh","Bijnor"
"78176","VIDHAN KESARI","UPHIN/2022/90989","19-06-2025","Hindi","Daily","VINESH THAKUR","MANJESH KUMAR","Uttar Pradesh","Gautam Buddha Nagar"
"78177","VIDHAN KESARI","UPHIN/2012/49132","11-04-2013","Hindi","Daily","VINESH THAKUR","MANJESH KUMAR","Uttar Pradesh","Moradabad"
"78178","VIDHAN KESARI","UPHIN/2014/60905","21-03-2015","Hindi","Daily","VINESH THAKUR","MANJESH KUMAR","Uttar Pradesh","Bareilly"
"78179","VIDHAN MITRA","MAHMAR/2013/55560","12-05-2014","Marathi","Daily","PANKAJ PRAKASH SATALKAR","PANKAJ ENTERPRISES","Maharashtra","Thane"
"78180","VIDHAN PARIWAR","65843","05-05-1997","Marathi","Weekly","ALPANA AJIT MHATRE","ALPANA AJIT MHATRE","Maharashtra","Thane"
"78181","VIDHAN POLICE","MAHMAR/2015/61960","19-05-2015","MARATHI","Half Yearly","KHUSHAL ARVIND VISPUTE","KHUSHAL ARVIND VISPUTE","Maharashtra","Thane"
"78182","VIDHAN SANDESH","GUJGUJ/2009/62385","04-06-2015","Gujarati","Weekly","RONAK JASHWANTBHAI JANI","RONAK JASHWANTBHAI JANI","Gujarat","Navsari"
"78183","VIDHANSABHA REPORTER","DELBIL/2006/16927","19-07-2006","English, HINDI","Fortnightly","VIVEK DIXIT","VIVEK DIXIT","Delhi","New Delhi"
"78184","VIDHARBADOOT","MAHMAR/2015/71768","19-05-2017","Marathi","Weekly","SANJAY BHAGWAN NIKAS","SANJAY BHAGWAN NIKAS","Maharashtra","Akola"
"78185","VIDHARBADOOT","MAHMAR/2015/72610","24-07-2017","Marathi","Weekly","SANJAY BHAGWAN NIKAS","SANJAY BHAGWAN NIKAS","Maharashtra","Amravati"
"78186","VIDHARBADOOT","MAHMAR/2012/45054","06-09-2012","Marathi","Weekly","SANJAY BHAGWAN NIKAS","SANJAY BHAGWAN NIKAS","Maharashtra","Buldhana"
"78187","VIDHARBH JANTA","MAHBIL/2010/36236","17-03-2011","Marathi, Hindi","Weekly","MAHADEO BASAWANT SIRSAT","MAHADEO BASAWANT SIRSAT","Maharashtra","Nagpur"
"78188","VIDHARBH KA QUASID","MAHBIL/2018/76622","31-12-2018","URDU, Marathi","Weekly","IFTEKHAR KHAN MANSUR KHAN","IFTEKHAR KHAN MANSUR KHAN","Maharashtra","Buldhana"
"78189","VIDHARBH LADHA","MAHMAR/2014/57942","24-10-2014","MARATHI","Weekly","JANAK GUNWANTRAO BAGADE","JANAK GUNWANTRAO BAGADE","Maharashtra","Amravati"
"78190","VIDHARBH PRABHUDH","MAHMAR/2023/89336","08-10-2024","MARATHI","Weekly","RAVINDRA KISHAN FULE","RAVINDRA KISHAN FULE","Maharashtra","Amravati"
"78191","VIDHARBH SAPT SHURNGI","MAHBIL/2008/24618","10-07-2008","Marathi, Hindi","Weekly","NANDKUMAR MANIKRAO KOTHE","NANDKUMAR MANIKRAO KOTHE","Maharashtra","Nagpur"
"78192","VIDHARBHA AMAN","MAHBIL/2015/66091","10-02-2016","Marathi, Hindi","Weekly","AMANULLA KHAN BISMILLA KHAN","AMANULLA KHAN BISMILLA KHAN","Maharashtra","Washim"
"78193","VIDHARBHA DARPAN","MAHMAR/2012/45940","25-10-2012","Marathi","Daily","MANGESH ANIL PALASKAR","MANGESH ANIL PALASKAR","Maharashtra","Buldhana"
"78194","VIDHARBHA EKTA","MAHHIN/2015/61538","24-04-2015","Hindi","Weekly","ANANT CHAMANLAL CHAWARIYA","ANANT CHAMANLAL CHAWARIYA","Maharashtra","Nagpur"
"78195","VIDHARBHA HUMBARDA","MAHMAR/2008/25139","13-08-2008","Marathi","Weekly","BHARAT BHIMRAO WANKHADE","BHARAT BHIMRAO WANKHADE","Maharashtra","Amravati"
"78196","VIDHARBHA ITIHAS","MAHMAR/2016/74727","16-02-2018","Marathi","Weekly","ANAND MAROTRAO PAL","ANAND MAROTRAO PAL","Maharashtra","Chandrapur"
"78197","VIDHARBHA JANVARTA","MAHMAR/2017/73708","07-11-2017","Marathi","Weekly","KISHOR PARASRAMJI SAHARE","KISHOR PARASRAMJI SAHARE","Maharashtra","Nagpur"
"78198","VIDHARBHA JANVARTA","MAHMAR/2023/91019","03-07-2025","Marathi","Daily Evening","KISHOR PARASRAMJI SAHAR","KISHOR PARASRAMJI SAHAR","Maharashtra","Nagpur"
"78199","VIDHARBHA KI SHAN","MAHBIL/2023/89508","10-10-2024","BILINGUAL","Daily Evening","MUKESH NARENDRA WASEWAY","MUKESH NARENDRA WASEWAY","Maharashtra","Amravati"
"78200","VIDHARBHA LOKSHAHI","MAHBIL/2021/88545","16-08-2024","BILINGUAL","Weekly","ROSHAN KISHOR TURANKAR","ROSHAN KISHOR TURANKAR","Maharashtra","Amravati"
"78201","VIDHARBHA NAGRI","MAHMAR/2009/37484","25-05-2011","Marathi","Weekly","VAIBHAV MAHESH GAWHANE","VAIBHAV MAHESH GAWHANE","Maharashtra","Amravati"
"78202","VIDHARBHA NARI","MAHBIL/2016/71379","28-04-2017","Marathi, Hindi","Weekly","AARTI NARENDRA BIJWAR","AARTI NARENDRA BIJWAR","Maharashtra","Amravati"
"78203","VIDHARBHA NIRNAYA","MAHMAR/2021/82108","29-08-2022","Marathi","Weekly","VAISHALI ASHOK RAMTEKE","VAISHALI ASHOK RAMTEKE","Maharashtra","Chandrapur"
"78204","VIDHARBHA NYAY","MAHMAR/2010/46162","05-11-2012","Marathi","Weekly","SANTOSH BHOJRAJ GADEKAR","SANTOSH BHOJRAJ GADEKAR","Maharashtra","Buldhana"
"78205","VIDHARBHA NYAYVRATI","MAHMAR/2023/89445","08-10-2024","MARATHI","Daily","NILESH RAMESH KALE","NILESH RAMESH KALE","Maharashtra","Buldhana"
"78206","VIDHARBHA PRERNA","MAHMAR/2017/72990","17-08-2017","MARATHI","Weekly","PRAVIN MANOHARRAO SHEGOKAR","PRAVIN MANOHARRAO SHEGOKAR","Maharashtra","Amravati"
"78207","VIDHARBHA RAKSHAK","MAHBIL/2013/53213","26-11-2013","Marathi, Hindi","Weekly","SACHIN LAXMANRAO DHAGE","SACHIN LAXMANRAO DHAGE","Maharashtra","Amravati"
"78208","VIDHARBHA RASHTRABAL","70403","04-01-1999","Marathi","Weekly","MANSUKH NATHALAL BHATTI","MANSUKH NATHALAL BHATTI","Maharashtra","Yavatmal"
"78209","VIDHARBHA SAMMAN","MAHMAR/2014/57032","08-09-2014","Marathi","Weekly","MAHADEV SITARAM DHAWSE","MAHADEV SITARAM DHAWSE","Maharashtra","Washim"
"78210","VIDHARBHA SANGHARSH","MAHMAR/2020/80660","17-12-2021","Marathi","Weekly","Vicky Bhagwan Somkuwar","Vicky Bhagwan Somkuwar","Maharashtra","Nagpur"
"78211","VIDHARBHA SANGYAN","MAHHIN/2016/71209","21-04-2017","Hindi","Weekly","PRADEEP SHANKARRAO AGALE","PRADEEP SHANKARRAO AGALE","Maharashtra","Amravati"
"78212","VIDHARBHA SANKALP","MAHMAR/2015/64420","27-10-2015","Marathi","Weekly","KAILASH UTTAMRAO MORE","KAILASH UTTAMRAO MORE","Maharashtra","Amravati"
"78213","VIDHARBHA SANSKRUTI","MAHMAR/2008/47044","17-12-2012","Marathi","Weekly","NARENDRA VINAYAKRAO BIJWAR","NARENDRA VINAYAKRAO BIJWAR","Maharashtra","Amravati"
"78214","VIDHARBHA TIMES","MAHMAR/2008/24710","23-07-2008","Marathi","Weekly","GAJANAN VIRBHAN MESHRAM","GAJANAN VIRBHAN MESHRA","Maharashtra","Akola"
"78215","Vidharbha Wadal","MHMAR/25/A2029","31-07-2025","Marathi","Weekly","Sheshnag Arunrao Gajbhiye","Sheshnag Arunrao Gajbhiye","Maharashtra","Amravati"
"78216","VIDHARBHA WARI","MAHMAR/2012/52097","18-09-2013","Marathi","Weekly","AVINASH BALABHAU MUNNARWAR","AVINASH BALABHAU MUNNARWAR","Maharashtra","Yavatmal"
"78217","VIDHARBHACHI HAAK","MAHMAR/2023/86407","12-02-2024","Marathi","Daily","SHIVAJI PANDHARI CHIMKAR","SHIVAJI PANDHARI CHIMKAR","Maharashtra","Buldhana"
"78218","VIDHARBHAVADI PANTHER","MAHMAR/2015/64273","13-10-2015","Marathi","Weekly","JEEVAN BHIMRAOJI MOHOD","JEEVAN BHIMRAOJI MOHOD","Maharashtra","Amravati"
"78219","VIDHATA","18790","10-02-1970","Marathi","Daily","PRADEEP DEORAOJI JAIN","ANANT PRAKASHAN","Maharashtra","Wardha"
"78220","VIDHATA BHARAT","UPHIN/26/A2926","29-04-2026","Hindi","Daily","Mohd Faheem","Mohd Faheem","Uttar Pradesh","Lucknow"
"78221","VIDHATA SAMAY","MAHHIN/2012/46506","22-11-2012","Hindi","Weekly","AKHILESH KUMAR MAHAVIR LODHI","AKHILESH KUMAR MAHAVIR LODHI","Maharashtra","Mumbai"
"78222","VIDHATA TIMES","GUJGUJ/2017/75926","29-08-2018","Gujarati","Weekly","MANSURI ALLAUDIN VAJIR","MANSURI ALLAUDIN VAJIR","Gujarat","Surat"
"78223","VIDHATA TIMES","GUJGUJ/2018/77107","01-04-2019","Gujarati","Daily","MANSURI ALLAUDIN VAJIR","MANSURI ALLAUDIN VAJIR","Gujarat","Surat"
"78224","Vidhata Vani","PBHIN/26/A3103","06-05-2026","Hindi","Monthly","Varinder Kumar","Varinder Kumar","Punjab","Fazilka"
"78225","VIDHATHA","APTEL/2013/47887","24-02-2014","Telugu","Daily","TIPPANA KOTI REDDY","TIPPANA KOTI REDDY","Andhra Pradesh","Sri Potti Sriramulu Nellore"
"78226","VIDHATHA","TGTEL/26/A3327","08-05-2026","Telugu","Daily","TIPPANA KOTI REDDY","TIPPANA KOTI REDDY","Telangana","Hyderabad"
"78227","VIDHAYAK","MAHMAR/2006/18819","20-03-2007","Marathi","Weekly","Savita Dnyaneshwar Borse","DNYANESHWAR DAGADU BORSE","Maharashtra","Chhatrapati Sambhaji Nagar"
"78228","VIDHAYAK ANDOLAN","MAHMAR/2015/61515","24-04-2015","Marathi","Weekly","UBALE BHARAT BALU","UBALE BHARAT BALU","Maharashtra","Thane"
"78229","VIDHAYAK DARPAN","DELHIN/2013/53035","12-11-2013","Hindi","Monthly","ZAMEER ALAM","ZAMEER ALAM","Delhi","New Delhi"
"78230","VIDHAYAK MAIL","MPHIN/2012/42698","30-05-2012","Hindi","Monthly","MOHSIN ALI","MOHSIN ALI","Madhya Pradesh","Bhopal"
"78231","VIDHEY TIMES","GUJGUJ/2023/84688","30-05-2023","Gujarati","Weekly","MANGALE VINAYKUMAR VIJAYBHAI","MANGALE VINAYKUMAR VIJAYBHAI","Gujarat","Surat"
"78232","VIDHI - VIDHAN","RAJBIL/2011/36769","15-04-2011","English, HINDI","Fortnightly","RISHI NAGAR","RISHI NAGAR","Rajasthan","Jaipur"
"78233","VIDHI KARNATAKA","KARKAN/2023/90126","12-11-2024","KANNADA","Daily","MANOHAR. V.M","MANOHAR. V.M","Karnataka","Bengaluru"
"78234","VIDHI KARNATAKA","KARKAN/2002/12438","12-05-2004","Kannada","Daily","M. MANOHAR","M. MANOHAR","Karnataka","Bengaluru"
"78235","VIDHI KARTA","43832","10-07-1986","Marathi, Hindi","Weekly","HUKMI CHAND HEMRAJ KHANDELWAL","HUKMI CHAND HEMRAJ KHANDELWAL","Maharashtra","Amravati"
"78236","VIDHI KARTA","MHBIL/26/A5792","15-07-2026","Marathi, Hindi","Weekly","Hukmichand Hemraj Khandelwal","Hukmichand Hemraj Khandelwal","Maharashtra","Yavatmal"
"78237","VIDHI MANTHAN","UPHIN/25/A2637","18-09-2025","Hindi","Monthly","EKTA MISHRA","EKTA MISHRA","Uttar Pradesh","Lucknow"
"78238","VIDHI PATAKA","UPHIN/2008/31142","26-02-2010","Hindi","Daily","RAKESH BAJPAI","RAKESH BAJPAI","Uttar Pradesh","Kanpur Nagar"
"78239","VIDHI PATHRIKE","KARKAN/2023/87962","12-08-2024","KANNADA","Monthly","R POOBALAN","R POOBALAN","Karnataka","Bengaluru"
"78240","VIDHI PRAKASH","UPHIN/2018/77749","15-07-2019","Hindi","Weekly","NEELAM KUMARI SHUKLA","NEELAM KUMARI SHUKLA","Uttar Pradesh","Shahjahanpur"
"78241","VIDHI PRAVARTAN","MPHIN/2013/47528","18-01-2013","Hindi","Weekly","CHANDRA BHUSHAN SHAKARGAYAN","CHANDRA BHUSHAN SHAKARGAYAN","Madhya Pradesh","Jabalpur"
"78242","vidhi vaani","CTMUL/25/A2978","06-10-2025","Hindi, Chhattisgarhi, English","Monthly","muskan verma","muskan verma","Chhattisgarh","Durg"
"78243","VIDHI VILASAM","APTEL/2002/06915","24-06-2002","Telugu","Monthly","CHINTA PRABHAKRA RAO","CHINTA PRABHAKRA RAO","Andhra Pradesh","Visakhapatnam"
"78244","VIDHI VIMARSH","BIHBIL/2020/79437","17-02-2021","English, HINDI","Monthly","RANVIJAY SINGH","RANVIJAY SINGH","Bihar","Nalanda"
"78245","VIDHIK AWAJ","MPHIN/2021/82160","19-09-2022","Hindi","Monthly","RITESH YOGI","RITESH YOGI","Madhya Pradesh","Indore"
"78246","VIDHIK BHARAT","UPHIN/2011/41007","05-03-2012","Hindi","Weekly","NIRMAL KUMAR SHARMA","NIRMAL KUMAR SHARMA","Uttar Pradesh","Kanpur Nagar"
"78247","VIDHIK EXPRESS","MPHIN/2010/37417","24-05-2011","Hindi","Weekly","ABDUL TAHIR","ABDUL TAHIR","Madhya Pradesh","Bhopal"
"78248","VIDHIK NEWS AND VIEWS","UPBIL/2015/65976","06-02-2016","English, HINDI","Weekly","ISHWAR DAYAL BAGHEL","ISHWAR DAYAL BAGHEL","Uttar Pradesh","Lucknow"
"78249","VIDHIK SAMACHAR","UPHIN/2022/89238","30-09-2024","HINDI","Weekly","SHAKEEL AHMAD","SHAKEEL AHMAD","Uttar Pradesh","Lucknow"
"78250","VIDHIMAANS GST PROFESSIONALS TODAY","DELENG/2017/74007","04-12-2017","English","Monthly","B P BHARGAVA","VIDHIMAAN PUBLISHERS PRIVATE LIMITED","Delhi","New Delhi"
"78251","VIDHIPAKSH MAGAZINE","DLHIN/25/A1250","13-06-2025","Hindi","Bimonthly (Once in two months)","JYOTI","JYOTI","Delhi","New Delhi"
"78252","VIDHIT","28307","21-11-1971","Hindi","Weekly","YASH SETH","YASH SETH","Madhya Pradesh","Gwalior"
"78253","VIDHIVIDHATA","UPHIN/2023/86484","14-02-2024","Hindi","Daily","SUDHAKAR SINGH","SUDHAKAR SINGH","Uttar Pradesh","Prayagraj"
"78254","Vidhrbh panchi","MHMAR/26/A1296","19-02-2026","Marathi","Weekly","Dilip Laxman Navale","Dilip Laxman Navale","Maharashtra","Akola"
"78255","vidhrbha Vichardhara","MHHIN/25/A3240","15-10-2025","Hindi","Daily","Suhas Prakashrao Joshi","Suhas Prakashrao Joshi","Maharashtra","Amravati"
"78256","VIDHVAN PATRAKAR","MAHHIN/2022/83882","21-04-2023","Hindi","Weekly","SHAIKH MUJEEBUDDIN SHAIKH ZAHEERUDDIN","SHAIKH MUJEEBUDDIN SHAIKH ZAHEERUDDIN","Maharashtra","Jalna"
"78257","VIDHWANSH","69154","09-10-1998","Hindi","Weekly","NILAKSHI SHUKLA","NEELAKSHI SHUKLA","Uttar Pradesh","Unnao"
"78258","VIDHYA BHARATI","37082","20-05-1981","English","Quarterly","LAJJA RAM TOMER","VIDHYA BHARATI EDUCATIONAL ORGANISATION","Delhi","New Delhi"
"78259","VIDHYA JAGAT","GUJGUJ/2014/59069","18-12-2014","Gujarati","Monthly","SENTA AKASH ANANDBHAI","AKASH ANANDBHAI SENTA","Gujarat","Bhavnagar"
"78260","VIDHYA KI BANI","MPHIN/25/A1186","10-06-2025","Hindi","Daily","MUKESH JAIN","MUKESH JAIN","Madhya Pradesh","Sagar"
"78261","VIDHYA VIKAS","MAHMAR/2012/44726","16-08-2012","Marathi","Weekly","VIKRANT BABASAHEB SHINDE","VIKRANT BABASAHEB SHINDE","Maharashtra","Solapur"
"78262","VIDHYAGIRI EXPRESS","MPHIN/26/A0773","27-01-2026","Hindi","Weekly","Bhuvneshwar Kushwah","Bhuvneshwar Kushwah","Madhya Pradesh","Raisen"
"78263","VIDHYARASHMI","MPBIL/2023/91047","16-07-2025","English, HINDI","Bimonthly (Once in two months)","RAMASHANKAR AGRAWAL","RAMASHANKAR AGRAWAL","Madhya Pradesh","Seoni"
"78264","VIDHYUT HALCHAL","56613","19-01-1994","Hindi","Monthly","RAMESH SINGH BAINS","RAMESH SINGH BAINS","Madhya Pradesh","Indore"
"78265","Vidikira guyil","TNTAM/25/A3389","21-10-2025","Tamil","Monthly","BAGAVATHI PANDI A","BAGAVATHI PANDI A","Tamil Nadu","Tuticorin"
"78266","VIDISHA BHARTI","MPHIN/25/A5144","15-12-2025","Hindi","Monthly","Anup Kumar jain","SHUBHAM JAIN","Madhya Pradesh","Raisen"
"78267","VIDISHA BHARTI","MPHIN/26/A2808","28-04-2026","Hindi","Daily Evening","SHUBHAM JAIN","SHUBHAM JAIN","Madhya Pradesh","Vidisha"
"78268","VIDISHA BHARTI","MPHIN/25/A0267","19-05-2025","Hindi","Monthly","SHUBHAM JAIN","SHUBHAM JAIN","Madhya Pradesh","Vidisha"
"78269","VIDISHA BHARTI","MPHIN/26/A3817","18-05-2026","Hindi","Monthly","Anuj Jain","SHUBHAM JAIN","Madhya Pradesh","Sagar"
"78270","VIDISHA DARPAN","MPHIN/2014/59118","23-12-2014","Hindi","Monthly","ABHIRAJ SHARMA","BHANU PRAKASH SHARMA","Madhya Pradesh","Vidisha"
"78271","VIDISHA DOOT","MPHIN/2016/73066","25-08-2017","Hindi","Fortnightly","NARESH CHANDRA SAXENA","NARESH CHANDRA SAXENA","Madhya Pradesh","Vidisha"
"78272","VIDISHA EXPRESS","MPHIN/2016/72476","07-07-2017","Hindi","Daily","RAJESH SHARMA","RAJESH SHARMA","Madhya Pradesh","Vidisha"
"78273","VIDISHA EXPRESS","MPHIN/2010/50116","03-06-2013","Hindi","Monthly","RAJESH SHARMA","RAJESH SHARMA","Madhya Pradesh","Vidisha"
"78274","VIDISHA GANJ BASODA BHASKAR","MPHIN/2016/67832","15-07-2016","Hindi","Daily","MANISH SHARMA","D.B. CORP.LTD","Madhya Pradesh","Bhopal"
"78275","VIDISHA JAGRAN","MPHIN/2017/72617","25-07-2017","Hindi","Weekly","VIJAY KUMAR GUPTA","ARUN SHRIVASTAVA","Madhya Pradesh","Vidisha"
"78276","Vidisha kee Aavaaj","MPHIN/26/A0597","21-01-2026","Hindi","Monthly","SAKSHI JAIN","SAKSHI JAIN","Madhya Pradesh","Vidisha"
"78277","VIDISHA SAMACHAR","MPHIN/2012/44680","14-08-2012","Hindi","Weekly","LEKHRAM MEHRA","LEKHRAM MEHRA","Madhya Pradesh","Bhopal"
"78278","VIDISHA TIMES","MPHIN/2018/77916","28-08-2019","Hindi","Daily","LOVELESH NAMDEV","LOVELESH NAMDEV","Madhya Pradesh","Bhopal"
"78279","VIDISHA TIMES","MPHIN/2016/70800","16-03-2017","Hindi","Weekly","LAVLESH KUMAR NAMDEV","LAVLESH KUMAR NAMDEV","Madhya Pradesh","Vidisha"
"78280","VIDISHA TODAY","MPHIN/2016/77290","02-05-2019","Hindi","Monthly","RUPA SHARMA","RUPA SHARMA","Madhya Pradesh","Vidisha"
"78281","VIDISHA TODAY","MPHIN/2020/80925","05-01-2022","Hindi","Daily","RUPA SHARMA","RUPA SHARMA","Madhya Pradesh","Bhopal"
"78282","VIDIVELLI","24429","28-08-1974","Tamil","Daily","THELLUR M. DHARUMARASAN","THELLUR M. DHARUMARASAN","Tamil Nadu","Chennai"
"78283","VIDIYAL KURAL","TNTAM/2021/82014","02-09-2022","Tamil","Monthly","G.MAGESHKUMAR","G.MAGESHKUMAR","Tamil Nadu","Chennai"
"78284","VIDIYAL THEDI","TNTAM/2017/75279","21-05-2018","Tamil","Fortnightly","L. RAMESH","L.RAMESH","Tamil Nadu","Chennai"
"78285","VIDIYAL VOICE","TNTAM/25/A3173","13-10-2025","Tamil","Monthly","M OMAR SHERIFF","M OMAR SHERIFF","Tamil Nadu","Coimbatore"
"78286","VIDIYALAI NOKI","TNTAM/2013/52515","10-10-2013","Tamil","Monthly","FR. K. GEORGE","FR. K. GEORGE","Tamil Nadu","Kanniyakumari"
"78287","VIDIYALIN MURASU","TNTAM/2014/55685","24-05-2014","Tamil","Monthly","M. DAVID SALETH","M. DAVID SALETH","Tamil Nadu","Chennai"
"78288","VIDIYARKAALAI","TNTAM/25/A1163","06-06-2025","Tamil","Daily","THANGAMUTHU KALIYAN","THANGAMUTHU KALIYAN","Tamil Nadu","Chennai"
"78289","VIDIYARTHI SANDESH","47952","26-06-1989","Hindi","Weekly","RUDRA KUMAR VIDYARTHI","RUDRA KUMAR VIDYARTHI","Uttar Pradesh","Pratapgarh"
"78290","VIDIYARTHI SANDESH","UPHIN/2011/39471","11-11-2011","Hindi","Daily","RUDER KUMAR VIDYARTHI","RUDER KUMAR VIDYARTHI","Uttar Pradesh","Pratapgarh"
"78291","VIDIYATUM","TNTAM/2017/75226","30-05-2018","Tamil","Monthly","PRASANNA V.","PRASANNA V.","Tamil Nadu","Chennai"
"78292","VIDIYUM NERAM","TNTAM/2014/57618","10-10-2014","Tamil","Daily","S. THOMAS","S. THOMAS","Tamil Nadu","Chennai"
"78293","VIDROHI","UPURD/2009/29888","02-12-2009","Urdu","Daily","KULDEEP TRIPATHI","KULDEEP TRIPATHI","Uttar Pradesh","Hardoi"
"78294","VIDROHI ANAND","UPHIN/2009/31482","19-03-2010","Hindi","Daily","DR. ANAND SINGH","DR. ANAND SINGH","Uttar Pradesh","Azamgarh"
"78295","VIDROHI ANAND","UPHIN/2010/36388","24-03-2011","Hindi","Daily","DR. ANAND SINGH","DR. ANAND SINGH","Uttar Pradesh","Lucknow"
